capacity_mw,latitude,longitude,primary_fuel,generation_gwh_2016,State
1790.2,40.7978,-75.1054,Gas,4414.854952,NJ
37,40.6891,-76.2196,Oil,0.047,PA
48,40.2579,-76.8579,Oil,0.325,PA
32,40.9353,-76.0284,Oil,0.311,PA
32,41.2824,-75.8164,Oil,0.07,PA
18.5,41.1189,-77.4709,Oil,0.022,PA
37,40.1908,-76.9458,Oil,0.11,PA
32,41.2361,-77.0075,Oil,0.042,PA
1775.1,41.0714,-76.6672,Coal,0,PA
2596,41.0919,-76.1462,Nuclear,19350.975,PA
2.3,33.9892,-83.4984,Hydro,4.73,GA
72,34.7313,-83.3755,Hydro,112.481,GA
130,35.8556,-98.9683,Wind,453.831,OK
6.2,44.9549,-116.3871,Waste,26.306,ID
2.4,37.8277,-75.9915,Oil,0.008,VA
85,42.6321,-71.3132,Gas,90.991,MA
1.5,43.98,-75.6131,Hydro,6.85,NY
2,43.239,-75.5346,Solar,1.139,NY
5,35.8581,-77.4992,Solar,7.651,NC
5,35.2044,-78.6811,Solar,5.46,NC
27,37.7061,-75.7031,Oil,1.575,VA
180,45.9593,-98.9463,Wind,643.314,ND
64.8,39.8492,-88.9319,Coal,257.26291,IL
408,37.5208,-90.8347,Hydro,-152.879,MO
8,32.4522,-84.3872,Waste,41.975,GA
148,32.5831,-84.2972,Solar,33.134,GA
2.3,40.1063,-108.7112,Hydro,10.837,CO
1,36.505,-121.4517,Wind,3.891,CA
1.1,36.6575,-121.6233,Gas,6.91,CA
1.2,35.9091,-81.1525,Solar,1.852,NC
4,43.927,-75.3219,Hydro,21.634,NY
2.4,40.6817,-89.5167,Waste,18.464,IL
5,32.0979,-110.8157,Solar,13.055,AZ
390.7,29.8222,-91.5425,Gas,233.763,LA
2,42.8761,-72.5658,Solar,3.184,NH
7,40.3664,-96.19,Oil,0.336,NE
82,39.0539,-95.5689,Coal,0,KS
8,35.1233,-118.38,Storage,0,CA
8.7,35.0606,-118.3897,Wind,15.248,CA
21.9,35.1061,-118.3114,Wind,48.993,CA
1,37.6167,-121.3564,Wind,1.563,CA
14,30.3349,-84.8182,Waste,102.074,FL
2.9,33.8343,-117.4971,Hydro,16.278,CA
1.5,33.8264,-117.5117,Solar,2.511,CA
16,39.98,-75.1506,Gas,0.906,PA
2.2,40.4235,-75.9252,Solar,3.206,PA
3,42.5212,-72.0673,Solar,5.484,MA
927.1,32.6497,-86.74,Gas,0,AL
939.7,30.5924,-95.9178,Gas,0,TX
939.6,32.0178,-94.6197,Gas,0,TX
1099.2,33.3516,-84.9996,Gas,90.98,GA
939.4,32.6514,-86.7386,Gas,0,AL
946.1,37.8667,-78.3813,Gas,0,VA
4.2,31.7697,-106.5014,Gas,0.079,TX
39,35.595,-95.0511,Hydro,97.566,OK
10.8,35.2139,-83.0028,Hydro,25.841,NC
194.3,36.5219,-82.5431,Coal,1149.884002,TN
1.4,41.539,-72.0509,Hydro,2.2869,CT
7.3,33.9782,-117.3851,Solar,15.367,CA
20.1,36.4156,-119.0069,Hydro,29.869,CA
1.5,34.0397,-117.6067,Solar,3.121,CA
18.4,35.0853,-118.3547,Wind,22.832,CA
70.9,39.9663,-117.8557,Geothermal,495.329,NV
7.4,35.1161,-118.3789,Wind,13.321,CA
33.6,57.6861,-152.895,Hydro,124.484,AK
16,34.7504,-83.4063,Hydro,32.683,GA
216.3,40.9097,-96.6131,Gas,0,NE
27.6,38.9737,-104.9011,Hydro,68.115,CO
20,21.3032,-158.0914,Oil,146.095462,HI
8.6,60.677,-151.3815,Gas,0,AK
7.5,46.8492,-100.8808,Gas,60.294,ND
25,40.7931,-111.9038,Gas,194.170343,UT
34,33.777,-118.2282,Cogeneration,0,CA
9.8,29.4289,-98.3433,Waste,58.045,TX
45,29.3761,-94.9465,Other,0,TX
450,29.3787,-94.9438,Gas,870.799,TX
35,29.6981,-95.2547,Gas,178.552998,TX
1.9,34.36,-103.0667,Wind,4.351,NM
10.1,42.2561,-84.7883,Gas,0,MI
2.3,39.505,-74.9977,Solar,3.971,NJ
3.7,39.4624,-75.07,Solar,6.387,NJ
1.6,39.4721,-76.2013,Solar,0.976,MD
1819.7,45.614,-121.1346,Hydro,6744.404,OR
5.2,40.3014,-74.7221,Solar,9.255,NJ
5,29.7094,-95.4003,Gas,30.12,TX
40.5,28.1663,-82.1388,Cogeneration,0,FL
317.4,30.5254,-88.1285,Gas,1272.659,AL
1.3,44.2174,-75.7952,Hydro,6.086,NY
23,37.7199,-121.4887,Waste,0,CA
2.9,34.8894,-81.0725,Oil,0.177,SC
3.4,39.5287,-121.5464,Hydro,20.321,CA
14,38.1607,-113.1945,Geothermal,63.332,UT
100.8,43.1567,-83.6286,Gas,-0.856,MI
6.5,48.1143,-96.1792,Oil,3.056,MN
1192,34.7094,-84.9175,Gas,6401.308,GA
574.6,30.558,-98.3705,Gas,3743.951,TX
185,35.4624,-93.8049,Gas,0,AR
1181.7,39.5522,-92.6381,Coal,7120.233005,MO
87.1,47.5932,-115.3582,Hydro,510.256,MT
72.6,46.655,-92.3333,Hydro,417.421,MN
14,44.8196,-93.1156,Oil,0.223,MN
1.2,44.8244,-93.1139,Oil,0.03,MN
8,44.8289,-93.1167,Oil,0.13,MN
1.4,45.4111,-91.2183,Hydro,11.683,WI
1,55.6859,-132.5289,Oil,-0.001,AK
1,41.6225,-87.5978,Gas,0.001,IL
5,35.3958,-77.6617,Solar,8.523,NC
1.4,41.5839,-87.6047,Gas,0.006,IL
21.6,35.234,-83.1254,Hydro,49.869,NC
6.8,42.7405,-114.8367,Hydro,16.303,ID
12,42.8703,-114.9678,Wind,34.029,ID
1.3,40.1998,-123.5231,Hydro,7.702,CA
980.8,40.1515,-76.7232,Nuclear,7082.652,PA
80,37.8271,-113.1371,Solar,8.739,UT
9.9,45.6758,-119.9375,Wind,20.559,OR
4.8,45.71,-119.9011,Biomass,15.462,OR
107.5,46.075,-102.5633,Wind,427.959,ND
10,43.931,-116.9876,Solar,0.666,ID
91,32.5354,-85.8876,Hydro,200.64,AL
7.5,48.318,-111.1018,Hydro,52.297,MT
5,35.9033,-80.4169,Solar,0.115,NC
44.2,27.5697,-97.8228,Gas,260.8,TX
42.1,43.8914,-73.397,Biomass,222.204384,VT
13.8,46.658,-121.1287,Hydro,53.722,WA
278.1,27.7464,-81.8494,Gas,1003.524,FL
52.2,38.4493,-120.4926,Hydro,269.377,CA
1,41.7875,-70.7233,Solar,1.796,MA
84,35.2067,-80.0648,Hydro,152.384,NC
188,40.1061,-87.6538,Gas,113.553,IL
1.3,39.7602,-75.0148,Solar,1.727,NJ
4,45.4533,-91.3583,Waste,23.729,WI
45.7,35.1967,-86.2783,Hydro,63.307,TN
16,40.2639,-74.0842,Solar,27.026,NJ
1,40.8153,-74.4758,Solar,1.855,NJ
8.6,41.7717,-91.1321,Gas,0.103,IA
1.1,41.4447,-70.6131,Solar,1.623,MA
36,40.3056,-75.9081,Oil,0,PA
4.1,40.2928,-74.8472,Solar,6.584,PA
272.5,41.6422,-71.1706,Gas,1135.799,MA
1.8,39.8935,-121.5934,Hydro,3.216,CA
2.8,29.8667,-89.8261,Gas,0,LA
2,43.9803,-96.2233,Wind,0.365,MN
2.4,59.0597,-160.3803,Oil,2.987,
7.6,63.3355,-143,Oil,9.175,AK
42.6,43.2727,-122.4475,Hydro,232.82,OR
1.7,60.5301,-165.1086,Oil,0,
81,31.1735,-93.5659,Hydro,168.97,LA
6,41.6325,-83.5042,Petcoke,0,OH
1135.8,34.1865,-102.57,Coal,5689.191006,TX
54,39.7606,-76.6353,Oil,-0.075,PA
3,35.8296,-77.6159,Solar,0,NC
98.7,26.6128,-80.0677,Gas,5.067,FL
2.6,45.4411,-89.7306,Hydro,15.505,WI
2,42.5025,-76.2865,Solar,2.666,NY
1.7,40.503,-112.3706,Wind,0.003,UT
80,43.3833,-93.4167,Wind,178.852,IA
29.7,43.3597,-93.3208,Wind,84.37,IA
200,42.9258,-105.7872,Wind,627.052,WY
585.9,35.4056,-120.0686,Solar,1265.76,CA
49.3,33.8534,-118.33,Cogeneration,0,CA
21.8,41.7761,-73.1209,Oil,0,CT
38.4,33.7683,-118.2836,Biomass,153.901001,CA
11.4,37.4295,-108.5749,Hydro,17.862,CO
21.3,45.3628,-84.295,Oil,0.299,MI
1.5,34.8239,-77.9697,Solar,2.49,NC
1,39.1995,-76.0767,Solar,1.815,MD
2,42.0511,-70.9558,Solar,2.945,MA
1,42.835,-73.6757,Solar,0,NY
3,42.2767,-71.2594,Solar,3.499,MA
1.2,42.1278,-71.3403,Solar,2.036,MA
1.8,42.0439,-71.6175,Solar,2.959,MA
1.2,43.2444,-77.1747,Solar,1.953,NY
5.2,40.7335,-80.3148,Hydro,15.929,PA
4.1,40.8189,-74.7186,Solar,5.253,NJ
1032.9,39.5625,-119.525,Gas,4026.97,NV
336.1,37.7107,-121.4906,Gas,326.418,CA
10,35.7998,-78.1398,Solar,19.558,NC
4,42.1817,-92.4663,Oil,-0.134,IA
4.1,42.1926,-92.4636,Oil,-0.031,IA
2,42.1925,-92.4747,Oil,-0.09,IA
1.5,42.1614,-92.4425,Wind,6.28,IA
9.6,30.228,-82.0409,Waste,40.68,FL
4.8,40.55,-112.0631,Waste,37.267,UT
144,41.2874,-110.5556,Wind,362.139,WY
1459.8,46.7559,-122.8598,Coal,4576.834977,WA
1,37.7956,-122.4028,Gas,3.187,CA
411.4,27.3839,-80.3775,Gas,1774.258006,FL
1.2,45.9479,-91.8884,Hydro,9.868,WI
150,32.4301,-100.2357,Wind,425.092,TX
535.5,42.1217,-83.1808,Coal,1964.578034,MI
21.9,43.2758,-75.1567,Hydro,137.185,NY
13.5,40.0786,-93.635,Oil,0.078,MO
1,40.2314,-74.7539,Solar,1.649,NJ
2.8,40.1155,-93.6122,Solar,4.729,MO
14,40.0672,-93.6044,Oil,0.07,MO
1.9,40.5562,-75.5939,Solar,2.413,PA
1,33.3081,-83.3896,Solar,1.095,GA
8,38.2392,-107.7581,Hydro,23.418,CO
38,38.6359,-90.1809,Gas,18.548,MO
2594.1,38.5847,-85.4117,Coal,8555.402961,IN
100.5,43.7938,-94.8499,Wind,324.607,MN
9.2,37.179,-104.4875,Oil,0,CO
243.3,32.1245,-96.1013,Gas,18.601,TX
140,40.7973,-122.7626,Hydro,277.804,CA
225,33.3836,-98.7119,Wind,623.201,TX
5,35.735,-80.7749,Solar,2.025,NC
3.6,41.9169,-87.8456,Gas,0.037,IL
46.8,27.4834,-82.5483,Gas,187.526,FL
14,35.8319,-119.0561,Solar,7.872,CA
795.6,41.4772,-83.4598,Gas,189.807002,OH
4.8,42.8475,-70.8983,Solar,7.354,MA
6.2,43.8284,-94.4369,Oil,0.015,MN
1.9,44.42,-96.4347,Wind,5.507,MN
10.5,42.8369,-114.9693,Wind,30.264,ID
16.8,42.8925,-115.0164,Wind,34.629,ID
266.8,46.4211,-118.0269,Wind,869.351,WA
3,35.247,-83.1281,Hydro,2.442,NC
42,35.4856,-80.1758,Hydro,114.431,NC
44.8,34.7133,-83.3519,Hydro,83.319,SC
3,36.2,-119.42,Solar,5.885,CA
1.4,36.0586,-118.9241,Hydro,0.615,CA
8.4,36.1631,-118.7071,Hydro,14.898,CA
24.2,37.8761,-120.605,Hydro,85.555,CA
1.6,40.1514,-74.7806,Waste,12.936,PA
348.2,36.1165,-95.991,Gas,0,OK
3.2,36.162,-96.1865,Waste,14.573,OK
20.5,41.5554,-72.0418,Oil,0,CT
7,43.642,-117.2327,Hydro,10.561,OR
136.3,45.8797,-120.8072,Wind,386.317,WA
5,34.5244,-79.1044,Solar,9.24,NC
2861.2,25.4356,-80.3308,Nuclear,20506.62999,FL
169.5,32.1981,-100.2686,Wind,501.972,TX
3.3,37.6115,-120.5947,Hydro,0.018,CA
13,47.6053,-112.0969,Hydro,24.804,MT
1.2,46.7518,-117.1614,Storage,-0.468,WA
5.4,35.3348,-82.1864,Hydro,12.406,NC
5.7,42.608,-72.5615,Hydro,22.101,MA
9.2,43.2416,-70.9664,Waste,26.31,NH
24,41.4828,-116.1511,Geothermal,133.481,NV
120,43.5253,-83.65,Wind,362.396,MI
18,39.7982,-88.3498,Gas,0,IL
100.3,43.5269,-83.5669,Wind,312.724,MI
5,35.245,-82.3894,Hydro,18.557,NC
4.8,41.665,-86.1322,Hydro,29.156,IN
2.6,41.69,-86.12,Solar,1.387,IN
12.8,39.745,-86.4947,Waste,67.721,IN
75,37.6735,-102.8622,Wind,262.259,CO
18,44.9156,-93.1994,Hydro,117.989,MN
52.7,42.5892,-114.3553,Hydro,39.449,ID
9.2,45.8728,-88.0708,Hydro,16.975,MI
24,47.4446,-121.6878,Hydro,79.845,WA
1.9,44.2258,-96.2789,Wind,6.497,MN
2.2,46.0883,-118.2547,Hydro,11.976,WA
139.4,39.7606,-78.8747,Wind,434.577,PA
22,47.3581,-68.3309,Other,102.553,ME
1.5,42.1483,-72.7481,Solar,2.544,MA
9.7,46.4494,-110.0872,Wind,35.548,MT
5,35.6292,-81.3267,Solar,9.43,NC
5,36.2231,-76.4619,Solar,8.864,NC
4.8,34.8332,-92.1571,Waste,33.799,AR
23,43.0338,-115.4826,Wind,62.172,ID
138.1,33.5211,-101.7906,Gas,0,TX
22.6,56.2164,-131.5043,Hydro,96.901,AK
125.6,33.7039,-97.372,Wind,12.272,TX
30.4,33.3281,-86.3568,Biomass,0,AL
5.6,36.0663,-94.1723,Gas,37.742,AR
1.2,32.097,-110.8106,Solar,1.402,AZ
13,38.55,-121.75,Solar,29.651,CA
19,33.6481,-117.8467,Gas,107.915,CA
1.4,33.788,-117.8901,Gas,11.015,CA
43,34.0692,-118.4439,Gas,0,CA
25.7,41.8092,-72.2542,Gas,118.229997,CT
3,32.8772,-117.2347,Biomass,15.15,CA
3.4,41.717,-72.5361,Gas,20.073,CT
5,41.1576,-73.2081,Gas,24.609,CT
2.8,41.2888,-72.8986,Gas,20.979,CT
2.8,41.358,-73.0078,Gas,1.607,CT
27.4,38.9858,-76.9355,Gas,155.738,MD
2.2,38.2026,-75.6764,Solar,3.119,MD
1.7,45.5897,-95.877,Wind,5.672,MN
2.8,38.0981,-75.6111,Solar,5.03,MD
1,35.9386,-79.0592,Waste,5.957,NC
7.9,43.1367,-70.9361,Waste,61.744,NH
48.2,35.0329,-117.701,Gas,336.5,CA
10.8,38.8857,-77.0284,Gas,23.673,DC
5.8,43.0647,-78.2972,Gas,24.0492,NY
48,40.9133,-112.7339,Gas,0,UT
3,34.6607,-118.0812,Solar,0,CA
1.5,37.4331,-121.9419,Gas,0.918,CA
11,43.07,-89.4006,Gas,0,WI
12.4,43.7217,-82.9388,Oil,0.0098,MI
4.5,43.9811,-96.4269,Wind,14.365,MN
1.2,40.5381,-110.0661,Hydro,6.474,UT
2,63.8768,-160.7904,Oil,3.199,
1.1,53.864,-166.5126,Oil,0.289,
168,28.5105,-96.7706,Gas,663.930078,TX
1,40.1908,-84.8172,Wind,1.17,OH
45,40.6013,-74.2664,Waste,290.873,NJ
2.6,44.5107,-73.9131,Hydro,8.993,NY
1.6,32.9369,-111.7386,Solar,3.404,AZ
2428,33.2961,-92.5894,Gas,9459.445,AR
3.2,34.6158,-81.8187,Waste,21.227,SC
38.6,38.8643,-120.4443,Hydro,109.772,CA
8.7,40.4767,-93.01,Oil,0.019,MO
3,44.7145,-74.9966,Hydro,12.41,NY
17.5,53.8796,-166.5532,Oil,30.339,
1.5,39.5441,-111.4187,Hydro,3.085,UT
4.8,44.9425,-93.1072,Oil,0.005,MN
2.8,40.3206,-74.5017,Solar,4.188,NJ
4.4,36.9997,-122.0622,Gas,23.399,CA
1.2,32.8744,-117.2389,Solar,2.379,CA
17.5,42.279,-71.7598,Gas,69.48,MA
32,35.9069,-79.0617,Coal,0,NC
11,44.0483,-123.0739,Gas,0,OR
1.5,37.7766,-122.4519,Gas,5.686,CA
726,41.4425,-87.7514,Gas,848.299,IL
353.4,41.4409,-87.7532,Gas,207.434,IL
22.6,64.8542,-147.8221,Coal,0,AK
3.1,32.578,-110.8526,Gas,0.049,AZ
35.5,32.8747,-117.2392,Gas,212.297,CA
33,40.0076,-105.2692,Gas,0,CO
2,38.7829,-75.1649,Wind,5.321,DE
54.2,29.6403,-82.3486,Gas,0,FL
85,40.1052,-88.2415,Gas,0,IL
59.9,41.8675,-87.6524,Gas,78.9978,IL
30.7,41.6572,-91.54,Coal,60.448947,IA
44.5,42.2812,-83.7346,Gas,0,MI
7.5,42.5136,-92.4591,Coal,13.071,IA
28.8,41.7094,-86.2367,Coal,72.72774,IN
18.6,35.2089,-97.4424,Gas,0,OK
25.4,43.1239,-77.6289,Gas,61.265,NY
5,35.9492,-83.9261,Gas,33.362,TN
3.5,32.9883,-96.7489,Gas,0.003,TX
15,47.6539,-122.3036,Oil,19.92397,WA
5,35.7819,-77.8839,Solar,9.542,NC
104.8,48.649,-121.6907,Hydro,369.105,WA
1,44.0869,-70.2293,Hydro,4.106,ME
2.5,38.2683,-112.4806,Hydro,11.165,UT
1.5,43.8836,-75.4281,Hydro,8.594,NY
5,42.3328,-71.9876,Solar,7.755,MA
4.4,37.6508,-120.4706,Hydro,7.654,CA
10,47.6544,-117.4189,Hydro,62.708,WA
37.5,37.546,-118.59,Hydro,31.15,CA
1.1,61.5269,-160.3481,Oil,0,
8.3,42.8643,-114.8855,Hydro,16.427,ID
16.4,42.9126,-73.6805,Hydro,46.547,NY
9.9,39.1438,-108.0048,Hydro,25.913,CO
1.5,44.2144,-74.9914,Hydro,5.35,NY
1.1,34.9214,-81.7456,Hydro,4.704,SC
8,43.5527,-112.051,Hydro,42.607,ID
18,42.7674,-114.9247,Hydro,91.98,ID
16.5,42.7664,-114.9082,Hydro,84.782,ID
2.2,41.7871,-89.6775,Hydro,7.719,IL
17.6,47.6822,-117.3319,Hydro,57.351,WA
1,32.9208,-84.3431,Solar,1.452,GA
758.9,33.435,-81.9111,Gas,2161.962048,SC
80,37.8828,-112.9042,Solar,208.071,UT
20,64.8256,-147.6486,Coal,105.5514,AK
9.6,35.333,-79.9649,Waste,62.803,NC
1029.6,34.2983,-81.3153,Nuclear,8658.361,SC
1138,29.2567,-98.3825,Gas,617.237003,TX
3.5,34.2489,-118.4833,Solar,5.896,CA
1,44.9623,-73.2741,Solar,0,VT
13.2,38.7405,-77.5081,Oil,0.166,VA
6.4,38.7405,-77.5081,Oil,0.036,VA
2,38.3933,-121.9278,Storage,-1.413,CA
2,38.4106,-121.9264,Solar,4.028,CA
1,38.3994,-121.9603,Solar,0.495,CA
8.2,61.1303,-146.3647,Oil,5.05,AK
5.3,61.0839,-146.2529,Oil,0,AK
1,30.8101,-83.226,Solar,1.826,GA
3.4,30.9136,-83.2529,Oil,0,GA
10,43.965,-117.2581,Solar,1.159,OR
108,31.3635,-110.9313,Gas,0.62,AZ
159.5,34.6115,-106.7322,Gas,60.911,NM
10,32.1458,-110.8669,Solar,23.552,AZ
2.9,34.6572,-83.0383,Oil,0.165,SC
1.9,42.8591,-100.5924,Wind,7.023,NE
51,38.0736,-122.1411,Gas,292.000996,CA
69.2,27.8175,-97.4814,Petcoke,200.304,TX
5.8,37.3777,-107.5787,Hydro,23,CO
690.5,34.245,-118.3913,Gas,0,CA
274.7,43.0303,-87.9233,Gas,444.315,WI
3,33.2503,-117.0226,Solar,0.345,CA
2.5,33.2342,-117.0017,Solar,6.169,CA
5,33.2342,-117.0017,Solar,11.571,CA
2.5,42.9044,-73.5625,Hydro,7.43,NY
4.5,45.2211,-96.6372,Oil,0.051,SD
1,33.7087,-116.1989,Solar,0,CA
4.1,33.9001,-117.829,Hydro,11.779,CA
4,40.4188,-104.8919,Solar,9.91,CO
10,43.9028,-96.0217,Wind,29.917,MN
59.3,40.0195,-105.202,Gas,1010.565003,CO
142.2,40.0205,-105.2009,Gas,0,CO
1,41.5022,-87.1611,Solar,1.556,IN
45.1,39.145,-75.5482,Gas,1.176,DE
5,35.777,-77.8805,Solar,9.952,NC
5,36.2585,-78.412,Solar,8.664,NC
18.7,36.1459,-86.8038,Gas,0,TN
728,27.5236,-81.924,Gas,1728.761035,FL
25,45.9362,-118.66,Wind,76.522,OR
98.9,45.8992,-118.5914,Wind,262.62,OR
90,46.9547,-120.1819,Wind,258.876,WA
8,43.4486,-76.5056,Hydro,20.629,NY
78.2,37.7908,-121.7181,Wind,236.4,CA
20,36.9258,-120.82,Solar,52.293,CA
11.9,48.0836,-100.9215,Wind,28.601,ND
1.5,33.5989,-114.5717,Solar,3.039,AZ
1.5,33.5972,-114.5717,Solar,3.227,AZ
586,38.6642,-90.1764,Gas,0,IL
10.1,34.0114,-118.4168,Hydro,0,CA
1.6,42.985,-83.9764,Waste,12.618,MI
3.2,38.3272,-87.2006,Waste,13.108,IN
6,40.2167,-74.7667,Gas,2.75576,NJ
2.4,39.3125,-119.585,Hydro,13.993,NV
6.4,44.1664,-73.2575,Oil,10.199,VT
1,33.8506,-118.3042,Gas,6.87,CA
692,39.9223,-87.4464,Gas,147.883,IN
94,40.7537,-73.9508,Gas,48.915,NY
35.9,42.7717,-72.5146,Hydro,140.137,VT
5.4,40.2247,-84.4769,Oil,0.237,OH
56,45.7956,-87.9556,Waste,345.090529,MI
1,36.1852,-119.6815,Biomass,1.809,CA
23.7,43.4016,-84.9141,Gas,0,MI
1.8,38.1728,-104.62,Wind,3.378,CO
9.5,37.348,-113.765,Cogeneration,36.108,UT
2,35.8233,-79.0803,Solar,3.955,NC
5,36.325,-78.3431,Solar,9.025,NC
5,34.5011,-117.4667,Solar,10.665,CA
5,34.4978,-117.4711,Solar,10.188,CA
2229,30.5322,-88.5553,Gas,9506.568002,MS
1.5,34.5128,-117.3872,Solar,3.809,CA
1.5,34.5114,-117.3872,Solar,3.674,CA
1.5,34.5094,-117.3872,Solar,3.789,CA
1.5,34.5081,-117.3872,Solar,3.785,CA
1,34.4802,-117.2579,Solar,1.654,CA
376.9,28.7883,-97.01,Gas,631.973,TX
12,46.6964,-89.2089,Hydro,66.389,MI
102.4,28.6751,-96.956,Gas,583.352,TX
18.8,35.0686,-118.3833,Wind,20.41,CA
22,35.076,-118.3664,Wind,34.213,CA
1.7,42.9197,-76.5477,Hydro,4.024,NY
12.8,39.795,-104.433,Solar,1.162,CO
99,42.1169,-95.1292,Wind,369.592,IA
180.6,38.4878,-75.8208,Oil,0.744,MD
150.2,42.1594,-92.7761,Wind,485.754,IA
1,55.5407,-133.1023,Oil,-0.01,AK
18,44.68,-83.4167,Waste,144.202996,MI
18,44.204,-85.2206,Waste,144.716997,MI
12,43.9835,-96.0118,Wind,36.424,MN
12.4,32.7751,-97.1421,Biomass,35.102,TX
4,40.9315,-94.9855,Oil,0.018,IA
1.5,34.6689,-118.0614,Solar,4.418,CA
1.1,39.4903,-75.0374,Solar,1.489,NJ
4.3,39.4175,-74.9739,Solar,7.03,NJ
1.5,35.5579,-120.6829,Solar,4.341,CA
17.5,42.1697,-92.0222,Oil,-0.037,IA
1.8,43.507,-90.669,Oil,0,WI
26.2,47.5224,-92.541,Waste,130.916,MN
10.8,36.7858,-76.2019,Waste,0.953,VA
668,36.9164,-82.3381,Coal,3505.042958,VA
6.3,37.2319,-80.4211,Gas,16.65,VA
11.6,42.8075,-73.8427,Hydro,29.292,NY
1.8,32.8914,-111.7131,Solar,3.095,AZ
5,40.1264,-77.1644,Oil,0.05684,PA
3.3,36.69,-119.72,Oil,0,CA
2320,33.1427,-81.7625,Nuclear,19860.229,GA
9.6,35.0975,-85.1269,Solar,14.305,TN
8.5,40.4591,-121.8671,Hydro,43.593,CA
1,40.4519,-121.8621,Hydro,4.786,CA
5.5,42.2376,-72.0375,Solar,5.652,MA
39.6,33.1633,-115.6167,Geothermal,262.872,CA
1.6,42.0059,-76.6193,Solar,2.452,NY
4008.4,29.4828,-95.6311,Coal,13299.8632,TX
74.2,34.6853,-118.7881,Hydro,287.46,CA
37.1,19.7041,-155.0607,Oil,0,HI
163,34.5875,-78.9755,Oil,0,NC
1425.6,38.8675,-84.2289,Coal,5452.721041,OH
1.8,44.6253,-72.5309,Hydro,0.914,VT
4.6,32.9033,-117.1956,Gas,35.344,CA
424,37.0692,-121.0772,Hydro,-317.173,CA
271.2,34.6022,-82.435,Gas,284.118001,SC
102.7,29.4753,-95.6342,Gas,42.027,TX
1,40.831,-75.0158,Solar,0,NJ
1.7,45.5897,-95.8769,Wind,4.537,MN
1.5,40.6772,-74.0919,Solar,1.464,NJ
1.5,41.6758,-71.7075,Wind,0.712,RI
4.5,41.6725,-71.7058,Wind,3.454,RI
1.5,41.6956,-71.7208,Wind,1.064,RI
1.5,41.6864,-71.7283,Wind,0.876,RI
4.5,41.6697,-71.7083,Wind,2.867,RI
1.5,41.5817,-71.4867,Wind,2.655,RI
1.5,41.612,-71.2493,Wind,1.82,RI
90,35.0833,-98.2264,Gas,185.352,OK
1.1,43.3358,-88.4097,Oil,0.008,WI
4.6,32.3958,-106.4772,Solar,8.775,NM
1.5,39.5229,-107.8134,Solar,2.981,CO
6.6,37.8258,-122.2961,Biomass,20.637,CA
1,42.1511,-72.2697,Solar,1.613,MA
192,39.53,-87.4247,Gas,540.994004,IN
5.4,39.1641,-119.1801,Geothermal,9.125,NV
5,35.3522,-81.4261,Solar,9.73,NC
40,33.8447,-112.2714,Hydro,42.832,AZ
5,34.9911,-80.0973,Solar,9.843,NC
5,35.0234,-80.0932,Solar,4.7,NC
5,34.9694,-80.051,Solar,7,NC
29.1,39.1062,-122.1096,Waste,196.432997,CA
238.5,40.9569,-72.8774,Oil,22.972,NY
5.4,41.0039,-81.7622,Oil,0.007,OH
6,33.9089,-116.5556,Wind,19.17,CA
3.3,45.6531,-119.4625,Wind,6.129,OR
5,36.4586,-78.9567,Solar,9.74,NC
14.2,41.2118,-96.6115,Gas,0.054,NE
474.6,21.389,-157.9615,Oil,912.935,HI
1,19.7203,-155.1189,Hydro,3.377,HI
5,21.4706,-158.0133,Solar,4.055,HI
1.5,21.4689,-158.0164,Solar,1.286,HI
10.4,19.713,-155.1486,Hydro,36.288,HI
7.5,20.0252,-155.6955,Oil,1.798,HI
3.6,22.1963,-159.5561,Hydro,24.533,HI
7.2,35.674,-78.854,Waste,44.557,NC
257,33.825,-101.0997,Wind,261.682,TX
3,45.4729,-94.4064,Solar,0,MN
2,40.51,-74.3283,Solar,2.781,NJ
4.1,42.2691,-96.8621,Gas,0.021,NE
1,33.1526,-107.2498,Solar,1.869,NM
2.4,41.56,-74.1952,Hydro,2.395,NY
1,38.6749,-121.7134,Solar,0.46,CA
2,35.29,-77.54,Solar,3.5,NC
321.2,33.3498,-83.1574,Hydro,-49.295,GA
40,41.4679,-75.1309,Hydro,28.847,PA
250,41.4487,-72.8354,Gas,205.857,CT
1.1,45.2667,-117.2127,Hydro,4.34,OR
1.3,44.2851,-96.4333,Wind,1.392,SD
2,32.8668,-111.7718,Solar,3.228,AZ
49.8,37.4903,-120.9044,Gas,-0.162,CA
500,34.0087,-117.9449,Gas,445.55,CA
300.6,37.4878,-120.8956,Gas,1205.595,CA
5,32.0787,-97.7685,Solar,0,TX
153,41.4517,-95.2383,Wind,497.238,IA
2.4,42.1172,-71.2658,Solar,3.905,MA
4.9,28.3737,-81.5626,Solar,7.426,FL
225,32.5839,-86.2831,Hydro,468.96,AL
4,38.9917,-84.2981,Storage,-53.992,KY
168,31.6245,-85.0652,Hydro,352.098,GA
1648.3,41.18,-95.8408,Coal,8695.387014,IA
108,35.6946,-83.0503,Hydro,256.429,NC
5,34.4969,-79.0489,Solar,8.846,NC
8,44.0696,-122.835,Hydro,51.4998,OR
80,30.911,-84.5473,Oil,0.737,GA
494.1,33.8148,-83.6954,Gas,352.285,GA
103,32.541,-85.0389,Gas,19.268,GA
